Date,Open,High,Low,Close,Adj Close,Volume,Common Shares Outstanding,Avg. Basic Shares Outstanding,Avg. Diluted Shares Outstanding,Share Price,Market Capitalisation,Revenues,COGS,SG&A,R&D,EBIT,EBITDA,"Interest expense, net",Abnormal Gains/Losses,Income Taxes,Net Income from Discontinued Op.,Net Profit,Dividends,"Cash, Cash Equivalents & Short Term Investments",Cash & Cash Equivalents,Short Term Investments,Receivables,Current Assets,Net PP&E,Intangible Assets,Goodwill,Total Noncurrent Assets,Total Assets,Short term debt,Accounts Payable,Current Liabilities,Long Term Debt,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity,Share Capital,Treasury Stock,Retained Earnings,Equity Before Minorities,Minorities,Total Equity,Depreciation & Amortisation,Change in Working Capital,Cash From Operating Activities,Net Change in PP&E & Intangibles,Cash From Investing Activities,Cash From Financing Activities,Net Change in Cash,Free Cash Flow,Gross Margin,Operating Margin,Net Profit Margin,Return on Equity,Return on Assets,Current Ratio,Liabilities to Equity Ratio,Debt to Assets Ratio,EV / EBITDA,EV / Sales,Book to Market,Operating Income / EV,Enterprise Value,Returns
2011-11-29,24.82,25.040001,24.75,24.84,20.558716,40917100,8410000,8392000,8490000,20.63,173498.3,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,-0.001206312778194
2011-11-30,25.370001,25.59,25.139999,25.58,21.171169,81350900,8410000,8392000,8490000,21.24,178628.4,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,0.029790660225443
2011-12-01,25.559999,25.629999,25.200001,25.280001,20.922884,48545400,8410000,8392000,8490000,20.99,176525.9,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,-0.011727873338546
2011-12-02,25.59,25.620001,25.16,25.219999,20.873222,52293800,8410000,8392000,8490000,20.94,176105.4,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,-0.002373496741555
2011-12-05,25.780001,25.799999,25.5,25.700001,21.270491,56818400,8410000,8392000,8490000,21.34,179469.4,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,0.019032593934679
2011-12-06,25.809999,25.870001,25.610001,25.66,21.237379,46175300,8410000,8392000,8490000,21.31,179217.1,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,-0.001556459083406
2011-12-07,25.67,25.76,25.34,25.6,21.187727,62667000,8410000,8392000,8490000,21.26,178796.6,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,-0.002338269680436
2011-12-08,25.48,25.719999,25.370001,25.4,21.022192,60522200,8410000,8392000,8490000,21.09,177366.9,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,-0.0078125
2011-12-09,25.52,25.870001,25.5,25.700001,21.270491,53788500,8410000,8392000,8490000,21.34,179469.4,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,0.011811062992126
2011-12-12,25.41,25.57,25.290001,25.51,21.113243,38945900,8410000,8392000,8490000,21.18,178123.8,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,-0.007393034731788
2011-12-13,25.75,26.1,25.65,25.76,21.320152,54581100,8410000,8392000,8490000,21.39,179889.9,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,0.009800078400627
2011-12-14,25.719999,25.860001,25.57,25.59,21.179453,47926400,8410000,8392000,8490000,21.25,178712.5,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,-0.006599378881988
2011-12-15,25.719999,25.879999,25.540001,25.559999,21.154621,46213900,8410000,8392000,8490000,21.23,178544.3,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,-0.00117237202032
2011-12-16,25.67,26.17,25.629999,26,21.518785,101408100,8410000,8392000,8490000,21.59,181571.9,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,0.01721443729321
2011-12-19,26.02,26.120001,25.459999,25.530001,21.129787,52258300,8410000,8392000,8490000,21.2,178292,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,-0.018076884615385
2011-12-20,25.860001,26.1,25.809999,26.030001,21.543617,60767600,8410000,8392000,8490000,21.61,181740.1,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,0.019584801426369
2011-12-21,26.01,26.190001,25.440001,25.76,21.320152,64132500,8410000,8392000,8490000,21.39,179889.9,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,-0.010372684964553
2011-12-22,25.82,25.860001,25.48,25.809999,21.361528,35794100,8410000,8392000,8490000,21.43,180226.3,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,0.001940954968944
2011-12-23,25.91,26.040001,25.73,26.030001,21.543617,23205800,8410000,8392000,8490000,21.62,181824.2,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,0.008523905793255
2011-12-27,25.959999,26.139999,25.93,26.040001,21.551893,21287200,8410000,8392000,8490000,21.62,181824.2,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,0.000384172094346
2011-12-28,26.110001,26.15,25.76,25.82,21.369808,29822500,8410000,8392000,8490000,21.44,180310.4,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,-0.008448578784617
2011-12-29,25.950001,26.049999,25.860001,26.02,21.535337,22616900,8410000,8392000,8490000,21.61,181740.1,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,0.007745933384973
2011-12-30,26,26.120001,25.91,25.959999,21.485676,27395700,8410000,8392000,8490000,21.56,181319.6,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,-0.002305956956188
2012-01-03,26.549999,26.959999,26.389999,26.77,22.156071,64731500,8410000,8392000,8490000,22.23,186331.86,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,0.031201888721182
2012-01-04,26.82,27.469999,26.780001,27.4,22.677486,80516100,8410000,8392000,8490000,22.75,190690.5,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,0.023533806499813
2012-01-05,27.379999,27.73,27.290001,27.68,22.909233,56081400,8410000,8392000,8490000,22.99,192702.18,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,0.01021897810219
2012-01-06,27.530001,28.190001,27.530001,28.110001,23.265116,99455500,8410000,8392000,8490000,23.34,195635.88,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,0.015534718208093
2012-01-09,28.049999,28.1,27.719999,27.74,22.958887,59706800,8410000,8392000,8490000,23.04,193121.28,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,-0.013162610702148
2012-01-10,27.93,28.15,27.75,27.84,23.041651,60014400,8410000,8392000,8490000,23.12,193791.84,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,0.003604902667628
2012-01-11,27.43,27.98,27.370001,27.719999,22.942329,65582400,8410000,8392000,8490000,23.02,192953.64,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,-0.004310380747126
2012-01-12,27.870001,28.02,27.65,28,23.17408,49370800,8410000,8392000,8490000,23.25,194881.5,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,0.010101046540442
2012-01-13,27.93,28.25,27.790001,28.25,23.380983,60196100,8410000,8392000,8490000,23.46,196641.72,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,0.008928571428571
2012-01-17,28.4,28.65,28.17,28.26,23.389263,72395300,8390771.388,8392000,8490000,23.46,196847.4968,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,0.000353982300885
2012-01-18,28.309999,28.4,27.969999,28.23,23.364435,64860600,8390771.388,8392000,8490000,23.44,196679.6813,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,-0.001061571125265
2012-01-19,28.16,28.440001,28.030001,28.120001,23.273396,74053500,8390771.388,8392000,8490000,23.35,195924.5119,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,-0.003896528515763
2012-01-20,28.82,29.74,28.75,29.709999,24.589346,165902900,8390771.388,8392000,8490000,24.67,207000.3301,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,0.056543312356212
2012-01-23,29.549999,29.950001,29.35,29.73,24.605904,76078100,8390771.388,8392000,8490000,24.69,207168.1456,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,0.000673207696843
2012-01-24,29.469999,29.57,29.18,29.34,24.283119,51703300,8390771.388,8392000,8490000,24.37,204483.0987,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,-0.013118062563068
2012-01-25,29.07,29.65,29.07,29.559999,24.465204,59231700,8390771.388,8392000,8490000,24.55,205993.4376,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,0.007498261758691
2012-01-26,29.610001,29.700001,29.4,29.5,24.415541,49102800,8390771.388,8392000,8490000,24.5,205573.899,17372,3777,4063,2329,7203,7929,0,0,1568,0,5738,-1341,57403,12881,44522,10153,75271,8033,1026,12537,32144,107415,0,3719,25543,11927,22481,48024,0,63492,0,-4101,59391,0,59391,726,8822,8493,-436,-2315,-2869,3271,14747,0.7826,0.4146,0.3303,0.0966,0.0534,2.9468,0.8086,0.111,17.9068,8.1731,0.3168,0.0507,141982.9,-0.00202973619857
2012-01-27,29.450001,29.530001,29.17,29.23,24.192081,44187700,8390771.388,8392000,8490000,24.27,203644.0216,20885,5638,4882,2371,7994,8672,0,0,1615,0,6624,-1683,51736,10610,41126,13643,72513,8010,2581,19670,39730,112243,0,3884,25373,11932,22749,48122,0,63902,0,219,64121,0,64121,678,6144,5862,-498,-5568,-2513,-2271,12703,0.73,0.3828,0.3172,0.1033,0.059,2.8579,0.7505,0.1063,18.893,7.8449,0.3149,0.0488,163840.0216,-0.009152542372881
2012-01-30,28.969999,29.620001,28.83,29.610001,24.50659,51114800,8390771.388,8392000,8490000,24.59,206329.0684,20885,5638,4882,2371,7994,8672,0,0,1615,0,6624,-1683,51736,10610,41126,13643,72513,8010,2581,19670,39730,112243,0,3884,25373,11932,22749,48122,0,63902,0,219,64121,0,64121,678,6144,5862,-498,-5568,-2513,-2271,12703,0.73,0.3828,0.3172,0.1033,0.059,2.8579,0.7505,0.1063,18.893,7.8449,0.3149,0.0488,163840.0216,0.013000376325693
2012-01-31,29.66,29.700001,29.23,29.530001,24.440378,50572400,8390771.388,8392000,8490000,24.52,205741.7144,20885,5638,4882,2371,7994,8672,0,0,1615,0,6624,-1683,51736,10610,41126,13643,72513,8010,2581,19670,39730,112243,0,3884,25373,11932,22749,48122,0,63902,0,219,64121,0,64121,678,6144,5862,-498,-5568,-2513,-2271,12703,0.73,0.3828,0.3172,0.1033,0.059,2.8579,0.7505,0.1063,18.893,7.8449,0.3149,0.0488,163840.0216,-0.002701789844587
2012-02-01,29.790001,30.049999,29.76,29.889999,24.738325,67409900,8390771.388,8392000,8490000,24.82,208258.9459,20885,5638,4882,2371,7994,8672,0,0,1615,0,6624,-1683,51736,10610,41126,13643,72513,8010,2581,19670,39730,112243,0,3884,25373,11932,22749,48122,0,63902,0,219,64121,0,64121,678,6144,5862,-498,-5568,-2513,-2271,12703,0.73,0.3828,0.3172,0.1033,0.059,2.8579,0.7505,0.1063,18.893,7.8449,0.3149,0.0488,163840.0216,0.012190924070744
2012-02-02,29.9,30.17,29.709999,29.950001,24.787991,52223300,8390771.388,8392000,8490000,24.87,208678.4844,20885,5638,4882,2371,7994,8672,0,0,1615,0,6624,-1683,51736,10610,41126,13643,72513,8010,2581,19670,39730,112243,0,3884,25373,11932,22749,48122,0,63902,0,219,64121,0,64121,678,6144,5862,-498,-5568,-2513,-2271,12703,0.73,0.3828,0.3172,0.1033,0.059,2.8579,0.7505,0.1063,18.893,7.8449,0.3149,0.0488,163840.0216,0.002007427300349
2012-02-03,30.139999,30.4,30.09,30.24,25.028,41838500,8390771.388,8392000,8490000,25.11,210692.2696,20885,5638,4882,2371,7994,8672,0,0,1615,0,6624,-1683,51736,10610,41126,13643,72513,8010,2581,19670,39730,112243,0,3884,25373,11932,22749,48122,0,63902,0,219,64121,0,64121,678,6144,5862,-498,-5568,-2513,-2271,12703,0.73,0.3828,0.3172,0.1033,0.059,2.8579,0.7505,0.1063,18.893,7.8449,0.3149,0.0488,163840.0216,0.009682770962178
2012-02-06,30.040001,30.219999,29.969999,30.200001,24.994896,28039700,8390771.388,8392000,8490000,25.08,210440.5464,20885,5638,4882,2371,7994,8672,0,0,1615,0,6624,-1683,51736,10610,41126,13643,72513,8010,2581,19670,39730,112243,0,3884,25373,11932,22749,48122,0,63902,0,219,64121,0,64121,678,6144,5862,-498,-5568,-2513,-2271,12703,0.73,0.3828,0.3172,0.1033,0.059,2.8579,0.7505,0.1063,18.893,7.8449,0.3149,0.0488,163840.0216,-0.001322718253968
2012-02-07,30.15,30.49,30.049999,30.35,25.119045,39242400,8390771.388,8392000,8490000,25.2,211447.439,20885,5638,4882,2371,7994,8672,0,0,1615,0,6624,-1683,51736,10610,41126,13643,72513,8010,2581,19670,39730,112243,0,3884,25373,11932,22749,48122,0,63902,0,219,64121,0,64121,678,6144,5862,-498,-5568,-2513,-2271,12703,0.73,0.3828,0.3172,0.1033,0.059,2.8579,0.7505,0.1063,18.893,7.8449,0.3149,0.0488,163840.0216,0.00496685414017
2012-02-08,30.26,30.67,30.219999,30.66,25.375614,49659100,8390771.388,8392000,8490000,25.46,213629.0395,20885,5638,4882,2371,7994,8672,0,0,1615,0,6624,-1683,51736,10610,41126,13643,72513,8010,2581,19670,39730,112243,0,3884,25373,11932,22749,48122,0,63902,0,219,64121,0,64121,678,6144,5862,-498,-5568,-2513,-2271,12703,0.73,0.3828,0.3172,0.1033,0.059,2.8579,0.7505,0.1063,18.893,7.8449,0.3149,0.0488,163840.0216,0.010214168039539
2012-02-09,30.68,30.799999,30.48,30.77,25.46665,50481600,8390771.388,8392000,8490000,25.55,214384.209,20885,5638,4882,2371,7994,8672,0,0,1615,0,6624,-1683,51736,10610,41126,13643,72513,8010,2581,19670,39730,112243,0,3884,25373,11932,22749,48122,0,63902,0,219,64121,0,64121,678,6144,5862,-498,-5568,-2513,-2271,12703,0.73,0.3828,0.3172,0.1033,0.059,2.8579,0.7505,0.1063,18.893,7.8449,0.3149,0.0488,163840.0216,0.003587736464449
2012-02-10,30.639999,30.799999,30.360001,30.5,25.243189,44605300,8390771.388,8392000,8490000,25.32,212454.3315,20885,5638,4882,2371,7994,8672,0,0,1615,0,6624,-1683,51736,10610,41126,13643,72513,8010,2581,19670,39730,112243,0,3884,25373,11932,22749,48122,0,63902,0,219,64121,0,64121,678,6144,5862,-498,-5568,-2513,-2271,12703,0.73,0.3828,0.3172,0.1033,0.059,2.8579,0.7505,0.1063,18.893,7.8449,0.3149,0.0488,163840.0216,-0.008774780630484
2012-02-13,30.629999,30.77,30.43,30.58,25.309401,33319800,8390771.388,8392000,8490000,25.39,213041.6855,20885,5638,4882,2371,7994,8672,0,0,1615,0,6624,-1683,51736,10610,41126,13643,72513,8010,2581,19670,39730,112243,0,3884,25373,11932,22749,48122,0,63902,0,219,64121,0,64121,678,6144,5862,-498,-5568,-2513,-2271,12703,0.73,0.3828,0.3172,0.1033,0.059,2.8579,0.7505,0.1063,18.893,7.8449,0.3149,0.0488,163840.0216,0.002622950819672
2012-02-14,30.33,30.459999,29.85,30.25,25.201105,59644000,8390771.388,8392000,8490000,25.29,212202.6084,20885,5638,4882,2371,7994,8672,0,0,1615,0,6624,-1683,51736,10610,41126,13643,72513,8010,2581,19670,39730,112243,0,3884,25373,11932,22749,48122,0,63902,0,219,64121,0,64121,678,6144,5862,-498,-5568,-2513,-2271,12703,0.73,0.3828,0.3172,0.1033,0.059,2.8579,0.7505,0.1063,18.893,7.8449,0.3149,0.0488,163840.0216,-0.010791366906475
